previous,,,,,next
36.16|32.81|30.04|31.13|31.22,,,,,7
32.81|30.04|31.13|31.22|33.51,,,,,7
30.04|31.13|31.22|33.51|34.51,,,,,7
31.13|31.22|33.51|34.51|32,,,,,7
31.22|33.51|34.51|32|32.91,,,,,7
33.51|34.51|32|32.91|31.97,,,,,7
34.51|32|32.91|31.97|33.98,,,,,7
32|32.91|31.97|33.98|34.47,,,,,7
32.91|31.97|33.98|34.47|32.13,,,,,7
31.97|33.98|34.47|32.13|30.64,,,,,7
33.98|34.47|32.13|30.64|27.8,,,,,7
34.47|32.13|30.64|27.8|27.41,,,,,7
32.13|30.64|27.8|27.41|27.52,,,,,7
30.64|27.8|27.41|27.52|27.84,,,,,7
27.8|27.41|27.52|27.84|28.13,,,,,7
27.41|27.52|27.84|28.13|28.67,,,,,7
27.52|27.84|28.13|28.67|30.59,,,,,7
27.84|28.13|28.67|30.59|26.38,,,,,6
28.13|28.67|30.59|26.38|25.67,,,,,6
28.67|30.59|26.38|25.67|25.41,,,,,7
30.59|26.38|25.67|25.41|26.04,,,,,6
26.38|25.67|25.41|26.04|25.11,,,,,6
25.67|25.41|26.04|25.11|24.29,,,,,6
25.41|26.04|25.11|24.29|24.92,,,,,6
26.04|25.11|24.29|24.92|23.22,,,,,5
25.11|24.29|24.92|23.22|21.43,,,,,5
24.29|24.92|23.22|21.43|21.16,,,,,5
24.92|23.22|21.43|21.16|20.73,,,,,6
23.22|21.43|21.16|20.73|21.91,,,,,6
21.43|21.16|20.73|21.91|23.52,,,,,6
21.16|20.73|21.91|23.52|22.65,,,,,6
20.73|21.91|23.52|22.65|23.4,,,,,6
21.91|23.52|22.65|23.4|22.97,,,,,6
23.52|22.65|23.4|22.97|22.22,,,,,5
22.65|23.4|22.97|22.22|21.48,,,,,5
23.4|22.97|22.22|21.48|20.63,,,,,5
22.97|22.22|21.48|20.63|21.07,,,,,5
22.22|21.48|20.63|21.07|20.69,,,,,5
21.48|20.63|21.07|20.69|21.05,,,,,5
20.63|21.07|20.69|21.05|20.47,,,,,5
21.07|20.69|21.05|20.47|20.91,,,,,6
20.69|21.05|20.47|20.91|22.2,,,,,5
21.05|20.47|20.91|22.2|20.89,,,,,5
20.47|20.91|22.2|20.89|19.87,,,,,4
20.91|22.2|20.89|19.87|18.28,,,,,4
22.2|20.89|19.87|18.28|18.67,,,,,5
20.89|19.87|18.28|18.67|18.91,,,,,4
19.87|18.28|18.67|18.91|18.31,,,,,4
18.28|18.67|18.91|18.31|18.57,,,,,4
18.67|18.91|18.31|18.57|18.53,,,,,5
18.91|18.31|18.57|18.53|19.4,,,,,5
18.31|18.57|18.53|19.4|19.44,,,,,4
18.57|18.53|19.4|19.44|18.55,,,,,4
18.53|19.4|19.44|18.55|17.98,,,,,4
19.4|19.44|18.55|17.98|17.1,,,,,4
19.44|18.55|17.98|17.1|17.76,,,,,4
18.55|17.98|17.1|17.76|17.65,,,,,4
17.98|17.1|17.76|17.65|18.16,,,,,4
17.1|17.76|17.65|18.16|18.63,,,,,5
17.76|17.65|18.16|18.63|20.79,,,,,5
17.65|18.16|18.63|20.79|19.04,,,,,5
18.16|18.63|20.79|19.04|19.54,,,,,5
18.63|20.79|19.04|19.54|21.14,,,,,5
20.79|19.04|19.54|21.14|19.22,,,,,4
19.04|19.54|21.14|19.22|17.78,,,,,4
19.54|21.14|19.22|17.78|18.19,,,,,4
21.14|19.22|17.78|18.19|18.19,,,,,4
19.22|17.78|18.19|18.19|16.8,,,,,4
17.78|18.19|18.19|16.8|17.31,,,,,4
18.19|18.19|16.8|17.31|18.19,,,,,4
18.19|16.8|17.31|18.19|17.96,,,,,4
16.8|17.31|18.19|17.96|18.43,,,,,4
17.31|18.19|17.96|18.43|17.26,,,,,4
18.19|17.96|18.43|17.26|17.29,,,,,4
17.96|18.43|17.26|17.29|18.05,,,,,5
18.43|17.26|17.29|18.05|20.87,,,,,5
17.26|17.29|18.05|20.87|19.07,,,,,4
17.29|18.05|20.87|19.07|17.95,,,,,4
18.05|20.87|19.07|17.95|17.11,,,,,3
20.87|19.07|17.95|17.11|15.64,,,,,3
19.07|17.95|17.11|15.64|14.8,,,,,3
17.95|17.11|15.64|14.8|15.31,,,,,3
17.11|15.64|14.8|15.31|15.42,,,,,3
15.64|14.8|15.31|15.42|14.47,,,,,3
14.8|15.31|15.42|14.47|15.04,,,,,3
15.31|15.42|14.47|15.04|15.58,,,,,3
15.42|14.47|15.04|15.58|15.13,,,,,3
14.47|15.04|15.58|15.13|15.57,,,,,3
15.04|15.58|15.13|15.57|14.82,,,,,3
15.58|15.13|15.57|14.82|14.26,,,,,3
15.13|15.57|14.82|14.26|15.59,,,,,3
15.57|14.82|14.26|15.59|15.47,,,,,3
14.82|14.26|15.59|15.47|15.48,,,,,3
14.26|15.59|15.47|15.48|15.5,,,,,3
15.59|15.47|15.48|15.5|15.64,,,,,3
15.47|15.48|15.5|15.64|15.66,,,,,4
15.48|15.5|15.64|15.66|16.44,,,,,4
15.5|15.64|15.66|16.44|16.7,,,,,5
15.64|15.66|16.44|16.7|18.81,,,,,5
15.66|16.44|16.7|18.81|20.39,,,,,5
16.44|16.7|18.81|20.39|20.02,,,,,4
16.7|18.81|20.39|20.02|17.2,,,,,5
18.81|20.39|20.02|17.2|19.55,,,,,5
20.39|20.02|17.2|19.55|19.55,,,,,4
20.02|17.2|19.55|19.55|18.46,,,,,4
17.2|19.55|19.55|18.46|18.64,,,,,4
19.55|19.55|18.46|18.64|18.36,,,,,4
19.55|18.46|18.64|18.36|17.44,,,,,5
18.46|18.64|18.36|17.44|18.97,,,,,4
18.64|18.36|17.44|18.97|18.1,,,,,4
18.36|17.44|18.97|18.1|16.82,,,,,4
17.44|18.97|18.1|16.82|16.24,,,,,4
18.97|18.1|16.82|16.24|16.32,,,,,4
18.1|16.82|16.24|16.32|17.15,,,,,4
16.82|16.24|16.32|17.15|16.6,,,,,4
16.24|16.32|17.15|16.6|16.88,,,,,4
16.32|17.15|16.6|16.88|17.56,,,,,5
17.15|16.6|16.88|17.56|19.16,,,,,5
16.6|16.88|17.56|19.16|18.94,,,,,5
16.88|17.56|19.16|18.94|19.05,,,,,5
17.56|19.16|18.94|19.05|20.08,,,,,5
19.16|18.94|19.05|20.08|18.83,,,,,5
18.94|19.05|20.08|18.83|19.89,,,,,6
19.05|20.08|18.83|19.89|21.87,,,,,6
20.08|18.83|19.89|21.87|21.97,,,,,6
18.83|19.89|21.87|21.97|22.27,,,,,6
19.89|21.87|21.97|22.27|24.49,,,,,6
21.87|21.97|22.27|24.49|25.1,,,,,6
21.97|22.27|24.49|25.1|22.01,,,,,6
22.27|24.49|25.1|22.01|22.48,,,,,6
24.49|25.1|22.01|22.48|22.33,,,,,5
25.1|22.01|22.48|22.33|21.54,,,,,6
22.01|22.48|22.33|21.54|21.76,,,,,5
22.48|22.33|21.54|21.76|21.03,,,,,6
22.33|21.54|21.76|21.03|24.14,,,,,6
21.54|21.76|21.03|24.14|24.06,,,,,7
21.76|21.03|24.14|24.06|26.66,,,,,7
21.03|24.14|24.06|26.66|26.12,,,,,6
24.14|24.06|26.66|26.12|24.68,,,,,6
24.06|26.66|26.12|24.68|22.16,,,,,6
26.66|26.12|24.68|22.16|21.72,,,,,5
26.12|24.68|22.16|21.72|21.23,,,,,6
24.68|22.16|21.72|21.23|23.56,,,,,6
22.16|21.72|21.23|23.56|22.09,,,,,6
21.72|21.23|23.56|22.09|24.27,,,,,6
21.23|23.56|22.09|24.27|21.68,,,,,5
23.56|22.09|24.27|21.68|21.11,,,,,4
22.09|24.27|21.68|21.11|18.32,,,,,4
24.27|21.68|21.11|18.32|18.38,,,,,4
21.68|21.11|18.32|18.38|17.24,,,,,5
21.11|18.32|18.38|17.24|20.08,,,,,4
18.32|18.38|17.24|20.08|18.11,,,,,5
18.38|17.24|20.08|18.11|20.38,,,,,5
17.24|20.08|18.11|20.38|19.72,,,,,5
20.08|18.11|20.38|19.72|19.45,,,,,5
18.11|20.38|19.72|19.45|19.71,,,,,4
20.38|19.72|19.45|19.71|17.08,,,,,4
19.72|19.45|19.71|17.08|16.8,,,,,4
19.45|19.71|17.08|16.8|16.66,,,,,4
19.71|17.08|16.8|16.66|17.5,,,,,4
17.08|16.8|16.66|17.5|17.1,,,,,4
16.8|16.66|17.5|17.1|17.98,,,,,5
16.66|17.5|17.1|17.98|18.72,,,,,4
17.5|17.1|17.98|18.72|17.95,,,,,4
17.1|17.98|18.72|17.95|18.33,,,,,4
17.98|18.72|17.95|18.33|16.74,,,,,4
18.72|17.95|18.33|16.74|17.11,,,,,4
17.95|18.33|16.74|17.11|16.48,,,,,3
18.33|16.74|17.11|16.48|16.16,,,,,3
16.74|17.11|16.48|16.16|15.45,,,,,4
17.11|16.48|16.16|15.45|16.27,,,,,4
16.48|16.16|15.45|16.27|18.62,,,,,5
16.16|15.45|16.27|18.62|20.47,,,,,5
15.45|16.27|18.62|20.47|19.34,,,,,4
16.27|18.62|20.47|19.34|17.53,,,,,4
18.62|20.47|19.34|17.53|16.7,,,,,4
20.47|19.34|17.53|16.7|18.03,,,,,5
19.34|17.53|16.7|18.03|18.93,,,,,5
17.53|16.7|18.03|18.93|18.96,,,,,4
16.7|18.03|18.93|18.96|17.57,,,,,3
18.03|18.93|18.96|17.57|15.64,,,,,3
18.93|18.96|17.57|15.64|15.95,,,,,3
18.96|17.57|15.64|15.95|15.99,,,,,3
17.57|15.64|15.95|15.99|15.32,,,,,3
15.64|15.95|15.99|15.32|15.28,,,,,3
15.95|15.99|15.32|15.28|14.74,,,,,2
15.99|15.32|15.28|14.74|13.7,,,,,3
15.32|15.28|14.74|13.7|14.85,,,,,3
15.28|14.74|13.7|14.85|14.63,,,,,3
14.74|13.7|14.85|14.63|14.29,,,,,2
13.7|14.85|14.63|14.29|13.45,,,,,2
14.85|14.63|14.29|13.45|14.02,,,,,3
14.63|14.29|13.45|14.02|15.02,,,,,3
14.29|13.45|14.02|15.02|15.11,,,,,3
13.45|14.02|15.02|15.11|15.96,,,,,3
14.02|15.02|15.11|15.96|15.18,,,,,4
15.02|15.11|15.96|15.18|16.35,,,,,4
15.11|15.96|15.18|16.35|16.49,,,,,4
15.96|15.18|16.35|16.49|17.06,,,,,4
15.18|16.35|16.49|17.06|17.83,,,,,4
16.35|16.49|17.06|17.83|17.47,,,,,4
16.49|17.06|17.83|17.47|17.98,,,,,4
17.06|17.83|17.47|17.98|17.74,,,,,3
17.83|17.47|17.98|17.74|15.6,,,,,3
17.47|17.98|17.74|15.6|14.38,,,,,4
17.98|17.74|15.6|14.38|16.28,,,,,4
17.74|15.6|14.38|16.28|16.41,,,,,3
15.6|14.38|16.28|16.41|15.8,,,,,2
14.38|16.28|16.41|15.8|14.05,,,,,3
16.28|16.41|15.8|14.05|14.51,,,,,3
16.41|15.8|14.05|14.51|14.59,,,,,3
15.8|14.05|14.51|14.59|14.18,,,,,2
14.05|14.51|14.59|14.18|13.88,,,,,3
14.51|14.59|14.18|13.88|14.07,,,,,2
14.59|14.18|13.88|14.07|13.98,,,,,3
14.18|13.88|14.07|13.98|14.15,,,,,3
13.88|14.07|13.98|14.15|15.43,,,,,4
14.07|13.98|14.15|15.43|16.81,,,,,3
13.98|14.15|15.43|16.81|14.84,,,,,3
14.15|15.43|16.81|14.84|15.73,,,,,4
15.43|16.81|14.84|15.73|16.32,,,,,3
16.81|14.84|15.73|16.32|15.71,,,,,3
14.84|15.73|16.32|15.71|15.43,,,,,3
15.73|16.32|15.71|15.43|14.55,,,,,3
16.32|15.71|15.43|14.55|14.33,,,,,3
15.71|15.43|14.55|14.33|15.11,,,,,4
15.43|14.55|14.33|15.11|16.37,,,,,4
14.55|14.33|15.11|16.37|16.29,,,,,3
14.33|15.11|16.37|16.29|15.59,,,,,3
15.11|16.37|16.29|15.59|16.14,,,,,3
16.37|16.29|15.59|16.14|15.27,,,,,3
16.29|15.59|16.14|15.27|15.22,,,,,3
15.59|16.14|15.27|15.22|15.07,,,,,3
16.14|15.27|15.22|15.07|15.03,,,,,4
15.27|15.22|15.07|15.03|17.06,,,,,4
15.22|15.07|15.03|17.06|16.62,,,,,5
15.07|15.03|17.06|16.62|18.83,,,,,4
15.03|17.06|16.62|18.83|18.33,,,,,4
17.06|16.62|18.83|18.33|18.12,,,,,4
16.62|18.83|18.33|18.12|17.81,,,,,4
18.83|18.33|18.12|17.81|18.6,,,,,4
18.33|18.12|17.81|18.6|16.69,,,,,4
18.12|17.81|18.6|16.69|17.59,,,,,4
17.81|18.6|16.69|17.59|18.42,,,,,4
18.6|16.69|17.59|18.42|17.58,,,,,5
16.69|17.59|18.42|17.58|19.08,,,,,4
17.59|18.42|17.58|19.08|18.49,,,,,4
18.42|17.58|19.08|18.49|18.61,,,,,4
17.58|19.08|18.49|18.61|16.68,,,,,4
19.08|18.49|18.61|16.68|16.65,,,,,4
18.49|18.61|16.68|16.65|17.92,,,,,4
18.61|16.68|16.65|17.92|17.99,,,,,4
16.68|16.65|17.92|17.99|16.41,,,,,3
16.65|17.92|17.99|16.41|15.24,,,,,3
17.92|17.99|16.41|15.24|15.08,,,,,3
17.99|16.41|15.24|15.08|15.31,,,,,3
16.41|15.24|15.08|15.31|15.14,,,,,3
15.24|15.08|15.31|15.14|15.5,,,,,3
15.08|15.31|15.14|15.5|15.92,,,,,3
15.31|15.14|15.5|15.92|15.51,,,,,3
15.14|15.5|15.92|15.51|15.06,,,,,3
15.5|15.92|15.51|15.06|15.87,,,,,4
15.92|15.51|15.06|15.87|16.64,,,,,4
15.51|15.06|15.87|16.64|17.12,,,,,4
15.06|15.87|16.64|17.12|16.46,,,,,4
15.87|16.64|17.12|16.46|16.58,,,,,3
16.64|17.12|16.46|16.58|15.9,,,,,3
17.12|16.46|16.58|15.9|16.05,,,,,3
16.46|16.58|15.9|16.05|15.57,,,,,3
16.58|15.9|16.05|15.57|15.95,,,,,4
15.9|16.05|15.57|15.95|16.56,,,,,4
16.05|15.57|15.95|16.56|17,,,,,4
15.57|15.95|16.56|17|16.34,,,,,3
15.95|16.56|17|16.34|15.57,,,,,4
16.56|17|16.34|15.57|17.36,,,,,4
17|16.34|15.57|17.36|17.67,,,,,4
16.34|15.57|17.36|17.67|17.84,,,,,4
15.57|17.36|17.67|17.84|17.84,,,,,5
17.36|17.67|17.84|17.84|19.48,,,,,5
17.67|17.84|17.84|19.48|19.47,,,,,6
17.84|17.84|19.48|19.47|22.72,,,,,4
17.84|19.48|19.47|22.72|18.02,,,,,3
19.48|19.47|22.72|18.02|14.68,,,,,3
19.47|22.72|18.02|14.68|14.56,,,,,2
22.72|18.02|14.68|14.56|13.83,,,,,2
18.02|14.68|14.56|13.83|13.79,,,,,2
14.68|14.56|13.83|13.79|13.62,,,,,2
14.56|13.83|13.79|13.62|13.81,,,,,2
13.83|13.79|13.62|13.81|13.49,,,,,2
13.79|13.62|13.81|13.49|13.36,,,,,2
13.62|13.81|13.49|13.36|13.52,,,,,2
13.81|13.49|13.36|13.52|13.55,,,,,2
13.49|13.36|13.52|13.55|13.42,,,,,2
13.36|13.52|13.55|13.42|13.57,,,,,2
13.52|13.55|13.42|13.57|12.46,,,,,2
13.55|13.42|13.57|12.46|12.43,,,,,2
13.42|13.57|12.46|12.43|12.46,,,,,2
13.57|12.46|12.43|12.46|12.69,,,,,2
12.46|12.43|12.46|12.69|12.89,,,,,2
12.43|12.46|12.69|12.89|13.57,,,,,2
12.46|12.69|12.89|13.57|13.31,,,,,3
12.69|12.89|13.57|13.31|14.32,,,,,3
12.89|13.57|13.31|14.32|14.28,,,,,2
13.57|13.31|14.32|14.28|12.9,,,,,3
13.31|14.32|14.28|12.9|14.67,,,,,2
14.32|14.28|12.9|14.67|13.72,,,,,2
14.28|12.9|14.67|13.72|13.41,,,,,2
12.9|14.67|13.72|13.41|13.5,,,,,2
14.67|13.72|13.41|13.5|13.02,,,,,2
13.72|13.41|13.5|13.02|12.94,,,,,2
13.41|13.5|13.02|12.94|12.64,,,,,2
13.5|13.02|12.94|12.64|12.98,,,,,2
13.02|12.94|12.64|12.98|12.66,,,,,2
12.94|12.64|12.98|12.66|12.46,,,,,1
12.64|12.98|12.66|12.46|12.31,,,,,3
12.98|12.66|12.46|12.31|14.68,,,,,3
12.66|12.46|12.31|14.68|15.22,,,,,3
12.46|12.31|14.68|15.22|14.17,,,,,5
12.31|14.68|15.22|14.17|18.99,,,,,4
14.68|15.22|14.17|18.99|16.87,,,,,3
15.22|14.17|18.99|16.87|14.73,,,,,3
14.17|18.99|16.87|14.73|15.51,,,,,3
18.99|16.87|14.73|15.51|15.36,,,,,2
16.87|14.73|15.51|15.36|14.01,,,,,2
14.73|15.51|15.36|14.01|13.48,,,,,2
15.51|15.36|14.01|13.48|13.53,,,,,2
15.36|14.01|13.48|13.53|13.06,,,,,2
14.01|13.48|13.53|13.06|12.59,,,,,1
13.48|13.53|13.06|12.59|11.56,,,,,1
13.53|13.06|12.59|11.56|12.27,,,,,1
13.06|12.59|11.56|12.27|11.83,,,,,1
12.59|11.56|12.27|11.83|11.3,,,,,1
11.56|12.27|11.83|11.3|11.3,,,,,2
12.27|11.83|11.3|11.3|13.36,,,,,3
11.83|11.3|11.3|13.36|14.39,,,,,2
11.3|11.3|13.36|14.39|12.67,,,,,2
11.3|13.36|14.39|12.67|13.99,,,,,2
13.36|14.39|12.67|13.99|13.57,,,,,2
14.39|12.67|13.99|13.57|13.74,,,,,2
12.67|13.99|13.57|13.74|12.77,,,,,2
13.99|13.57|13.74|12.77|13.15,,,,,2
13.57|13.74|12.77|13.15|12.7,,,,,2
13.74|12.77|13.15|12.7|13.58,,,,,2
12.77|13.15|12.7|13.58|12.78,,,,,3
13.15|12.7|13.58|12.78|14.21,,,,,2
12.7|13.58|12.78|14.21|13.89,,,,,2
13.58|12.78|14.21|13.89|13.92,,,,,2
12.78|14.21|13.89|13.92|13.19,,,,,2
14.21|13.89|13.92|13.19|12.84,,,,,2
13.89|13.92|13.19|12.84|12.36,,,,,1
13.92|13.19|12.84|12.36|12.24,,,,,1
13.19|12.84|12.36|12.24|12.06,,,,,4
12.84|12.36|12.24|12.06|17.27,,,,,2
12.36|12.24|12.06|17.27|13.96,,,,,4
12.24|12.06|17.27|13.96|16.51,,,,,4
12.06|17.27|13.96|16.51|17.56,,,,,3
17.27|13.96|16.51|17.56|14.97,,,,,3
13.96|16.51|17.56|14.97|14.39,,,,,2
16.51|17.56|14.97|14.39|13.48,,,,,2
17.56|14.97|14.39|13.48|13.61,,,,,2
14.97|14.39|13.48|13.61|13.62,,,,,2
14.39|13.48|13.61|13.62|13.61,,,,,2
13.48|13.61|13.62|13.61|13.71,,,,,2
13.61|13.62|13.61|13.71|13.52,,,,,3
13.62|13.61|13.71|13.52|14.49,,,,,2
13.61|13.71|13.52|14.49|13.59,,,,,2
13.71|13.52|14.49|13.59|12.85,,,,,2
13.52|14.49|13.59|12.85|12.66,,,,,2
14.49|13.59|12.85|12.66|12.83,,,,,2
13.59|12.85|12.66|12.83|12.66,,,,,2
12.85|12.66|12.83|12.66|13.13,,,,,2
12.66|12.83|12.66|13.13|12.59,,,,,2
12.83|12.66|13.13|12.59|12.55,,,,,2
12.66|13.13|12.59|12.55|12.77,,,,,2
13.13|12.59|12.55|12.77|12.81,,,,,2
12.59|12.55|12.77|12.81|13.07,,,,,2
12.55|12.77|12.81|13.07|12.45,,,,,2
12.77|12.81|13.07|12.45|13.02,,,,,2
12.81|13.07|12.45|13.02|13.37,,,,,2
13.07|12.45|13.02|13.37|13.82,,,,,3
12.45|13.02|13.37|13.82|14.07,,,,,2
13.02|13.37|13.82|14.07|13.99,,,,,3
13.37|13.82|14.07|13.99|14.48,,,,,3
13.82|14.07|13.99|14.48|14.83,,,,,3
14.07|13.99|14.48|14.83|14.53,,,,,4
13.99|14.48|14.83|14.53|16.3,,,,,4
14.48|14.83|14.53|16.3|16.28,,,,,4
14.83|14.53|16.3|16.28|16.27,,,,,4
14.53|16.3|16.28|16.27|17.5,,,,,4
16.3|16.28|16.27|17.5|16.63,,,,,3
16.28|16.27|17.5|16.63|15.14,,,,,3
16.27|17.5|16.63|15.14|15.44,,,,,4
17.5|16.63|15.14|15.44|17.07,,,,,4
16.63|15.14|15.44|17.07|18.59,,,,,4
15.14|15.44|17.07|18.59|16.41,,,,,4
15.44|17.07|18.59|16.41|17.15,,,,,4
17.07|18.59|16.41|17.15|16.8,,,,,4
18.59|16.41|17.15|16.8|16.61,,,,,4
16.41|17.15|16.8|16.61|16.64,,,,,5
17.15|16.8|16.61|16.64|20.49,,,,,5
16.8|16.61|16.64|20.49|18.9,,,,,5
16.61|16.64|20.49|18.9|20.11,,,,,4
16.64|20.49|18.9|20.11|18.47,,,,,4
20.49|18.9|20.11|18.47|17.21,,,,,4
18.9|20.11|18.47|17.21|16.86,,,,,4
20.11|18.47|17.21|16.86|16.86,,,,,4
18.47|17.21|16.86|16.86|16.37,,,,,4
17.21|16.86|16.86|16.37|16.44,,,,,3
16.86|16.86|16.37|16.44|16.2,,,,,3
16.86|16.37|16.44|16.2|14.89,,,,,3
16.37|16.44|16.2|14.89|14.78,,,,,3
16.44|16.2|14.89|14.78|14.35,,,,,3
16.2|14.89|14.78|14.35|14.21,,,,,2
14.89|14.78|14.35|14.21|14.01,,,,,2
14.78|14.35|14.21|14.01|13.84,,,,,2
14.35|14.21|14.01|13.84|13.79,,,,,3
14.21|14.01|13.84|13.79|14.42,,,,,2
14.01|13.84|13.79|14.42|13.78,,,,,2
13.84|13.79|14.42|13.78|13.77,,,,,2
13.79|14.42|13.78|13.77|12.54,,,,,1
14.42|13.78|13.77|12.54|12.29,,,,,2
13.78|13.77|12.54|12.29|12.66,,,,,2
13.77|12.54|12.29|12.66|13.18,,,,,2
12.54|12.29|12.66|13.18|12.97,,,,,2
12.29|12.66|13.18|12.97|12.72,,,,,2
12.66|13.18|12.97|12.72|13.39,,,,,2
13.18|12.97|12.72|13.39|13.39,,,,,2
12.97|12.72|13.39|13.39|13.45,,,,,2
12.72|13.39|13.39|13.45|12.94,,,,,1
13.39|13.39|13.45|12.94|11.98,,,,,1
13.39|13.45|12.94|11.98|11.84,,,,,2
13.45|12.94|11.98|11.84|12.72,,,,,2
12.94|11.98|11.84|12.72|12.98,,,,,2
11.98|11.84|12.72|12.98|12.73,,,,,2
11.84|12.72|12.98|12.73|13.41,,,,,2
12.72|12.98|12.73|13.41|12.81,,,,,1
12.98|12.73|13.41|12.81|12.31,,,,,2
12.73|13.41|12.81|12.31|13.04,,,,,3
13.41|12.81|12.31|13.04|14.73,,,,,3
12.81|12.31|13.04|14.73|14.37,,,,,3
12.31|13.04|14.73|14.37|15.1,,,,,3
13.04|14.73|14.37|15.1|14.91,,,,,3
14.73|14.37|15.1|14.91|15.94,,,,,3
14.37|15.1|14.91|15.94|14.76,,,,,2
15.1|14.91|15.94|14.76|13.98,,,,,3
14.91|15.94|14.76|13.98|14.99,,,,,4
15.94|14.76|13.98|14.99|16.77,,,,,4
14.76|13.98|14.99|16.77|16.49,,,,,4
13.98|14.99|16.77|16.49|16.81,,,,,4
14.99|16.77|16.49|16.81|17.01,,,,,4
16.77|16.49|16.81|17.01|16.61,,,,,3
16.49|16.81|17.01|16.61|15.88,,,,,3
16.81|17.01|16.61|15.88|15.77,,,,,3
17.01|16.61|15.88|15.77|15.85,,,,,3
16.61|15.88|15.77|15.85|15.63,,,,,3
15.88|15.77|15.85|15.63|14.53,,,,,2
15.77|15.85|15.63|14.53|13.82,,,,,3
15.85|15.63|14.53|13.82|14.29,,,,,3
15.63|14.53|13.82|14.29|14.16,,,,,3
14.53|13.82|14.29|14.16|14.38,,,,,3
13.82|14.29|14.16|14.38|14.53,,,,,2
14.29|14.16|14.38|14.53|13.59,,,,,2
14.16|14.38|14.53|13.59|13.16,,,,,2
14.38|14.53|13.59|13.16|13.12,,,,,3
14.53|13.59|13.16|13.12|14.31,,,,,3
13.59|13.16|13.12|14.31|14.08,,,,,2
13.16|13.12|14.31|14.08|14.01,,,,,2
13.12|14.31|14.08|14.01|14.06,,,,,3
14.31|14.08|14.01|14.06|15.46,,,,,4
14.08|14.01|14.06|15.46|16.6,,,,,3
14.01|14.06|15.46|16.6|15.54,,,,,4
14.06|15.46|16.6|15.54|16.6,,,,,4
15.46|16.6|15.54|16.6|17.67,,,,,4
16.6|15.54|16.6|17.67|16.74,,,,,5
15.54|16.6|17.67|16.74|19.41,,,,,5
16.6|17.67|16.74|19.41|20.34,,,,,5
17.67|16.74|19.41|20.34|19.6,,,,,4
16.74|19.41|20.34|19.6|16.48,,,,,3
19.41|20.34|19.6|16.48|15.72,,,,,3
20.34|19.6|16.48|15.72|16.07,,,,,4
19.6|16.48|15.72|16.07|18.66,,,,,3
16.48|15.72|16.07|18.66|14.71,,,,,2
15.72|16.07|18.66|14.71|13.48,,,,,2
16.07|18.66|14.71|13.48|13.04,,,,,2
18.66|14.71|13.48|13.04|13.16,,,,,2
14.71|13.48|13.04|13.16|13.33,,,,,2
13.48|13.04|13.16|13.33|13.42,,,,,2
13.04|13.16|13.33|13.42|13.2,,,,,2
13.16|13.33|13.42|13.2|13.09,,,,,2
13.33|13.42|13.2|13.09|13.31,,,,,2
13.42|13.2|13.09|13.31|13.41,,,,,2
13.2|13.09|13.31|13.41|13.65,,,,,2
13.09|13.31|13.41|13.65|13.75,,,,,2
13.31|13.41|13.65|13.75|13.28,,,,,2
13.41|13.65|13.75|13.28|12.93,,,,,2
13.65|13.75|13.28|12.93|13.27,,,,,2
13.75|13.28|12.93|13.27|12.67,,,,,2
13.28|12.93|13.27|12.67|13.91,,,,,2
12.93|13.27|12.67|13.91|12.9,,,,,2
13.27|12.67|13.91|12.9|12.53,,,,,2
12.67|13.91|12.9|12.53|12.82,,,,,2
13.91|12.9|12.53|12.82|12.52,,,,,2
12.9|12.53|12.82|12.52|12.37,,,,,1
12.53|12.82|12.52|12.37|12.19,,,,,2
12.82|12.52|12.37|12.19|13.1,,,,,2
12.52|12.37|12.19|13.1|13.39,,,,,2
12.37|12.19|13.1|13.39|13.4,,,,,2
12.19|13.1|13.39|13.4|12.66,,,,,1
13.1|13.39|13.4|12.66|12.26,,,,,2
13.39|13.4|12.66|12.26|12.79,,,,,2
13.4|12.66|12.26|12.79|12.81,,,,,2
12.66|12.26|12.79|12.81|12.98,,,,,2
12.26|12.79|12.81|12.98|13.7,,,,,3
12.79|12.81|12.98|13.7|14.23,,,,,3
12.81|12.98|13.7|14.23|14.55,,,,,3
12.98|13.7|14.23|14.55|14.7,,,,,3
13.7|14.23|14.55|14.7|15.08,,,,,2
14.23|14.55|14.7|15.08|13.79,,,,,2
14.55|14.7|15.08|13.79|13.49,,,,,2
14.7|15.08|13.79|13.49|13.91,,,,,3
15.08|13.79|13.49|13.91|15.42,,,,,3
13.79|13.49|13.91|15.42|15.54,,,,,3
13.49|13.91|15.42|15.54|15.76,,,,,3
13.91|15.42|15.54|15.76|16.03,,,,,3
15.42|15.54|15.76|16.03|16.21,,,,,2
15.54|15.76|16.03|16.21|13.8,,,,,3
15.76|16.03|16.21|13.8|14.15,,,,,2
16.03|16.21|13.8|14.15|13.79,,,,,2
16.21|13.8|14.15|13.79|13.04,,,,,2
13.8|14.15|13.79|13.04|12.48,,,,,1
14.15|13.79|13.04|12.48|12.33,,,,,2
13.79|13.04|12.48|12.33|12.46,,,,,2
13.04|12.48|12.33|12.46|13.56,,,,,2
12.48|12.33|12.46|13.56|13.72,,,,,3
12.33|12.46|13.56|13.72|14.23,,,,,2
12.46|13.56|13.72|14.23|13.76,,,,,2
13.56|13.72|14.23|13.76|13.55,,,,,2
13.72|14.23|13.76|13.55|12.92,,,,,2
